Cleaned_Context,Cleaned_Response,Context_Word_Count,Response_Word_Count,Contains_Therapy_Method
one ended im glad best decision made life stop nightmare flashback creating wall current relationship,sound like opportunity process trauma endured would help opportunity speak someone regular basis symptom trauma subsided,15,16,False
becoming water safety instructor didnt enough proper swimsuit told boy class top displaying everything embarrassed,first congratulation becoming water safety instructoras far forgive probably one toughest thing ask matter subject hand sound like location mistake mean get class wont see people much longer hopefully embarrassment temporaryas far class maybe give compassion idea make mistake certainly sound like wasnt intentional think swimsuit shift unwanted directiontrying make sure thing doesnt happen would probably helpful sound like already something else could think something say someone say something embarrassing occurrence accident fixed nowyou may find helpful tip httptinybuddhacomblogletgopastmistakesstepsforgiving httppsychcentralcomlibhowdoyouforgiveyourself meant resource related religion mentioned place,15,86,False
feel scared meet people dont know even relative dont ever raise hand talk school feel like one understands handle,congratulation courage ask questionthis show willing engage people situation especially person onesstart meeting yourselfreflect thoroughly possible imagine outcome meeting others speaking classsome people afraid criticized judged people inwardly judging criticizing less worthy opinion view others thought actually placing situation would feel intolerableone way move position feeling less others recognize feeling inside youthen possible know least intellectual level true one person superior anotherall people afraid meet also insecuritieswe equal worth blindspots ourselvesalso possible naturally shy may expecting reasonable term standard meeting othersyou may fear judged unfairly may also simply enjoy around people muchbe aware push beyond natural limit overcoming fear judged different forcing basic nature,19,104,False
sometime small thing happen like losing comb get furious even start throwing thing problem,anyone asks whether problem usually feel least partly problemyour answer question matterssince already understand reaction overstated event trigger reaction youre likely anger leftover past event either near distant pastbe aware consider reflect usually handle feeling angry based description quite likely anger show toward call little thing reflect anger much bigger matter uncomfortable easy understandknowing significant matter causing frustration may likely decrease reacting angrily toward smaller matter,14,66,False
mostly target social medium bullying used much worse still going comment vague know meant even confront message short phrase try get head try fight back ruin,sorry hear problem situation feeling intimidated another person unsettlingstop contact personbullies interact others either intimidating someone feeling intimidated someonebullies dynamic everyone elseno one convince persuade talk bully behaviorthe best protection assuming physically threatened person close contact themthis take away disappointment sadness wishing better relationship personuntil bully want interact differently others harm result contact themstep one stop bleeding assess learn live person life,26,62,False
feel scared meet people dont know even relative dont ever raise hand talk school feel like one understands handle,certainly sound like anxiety deciding whether social anxiety general type anxiety would wonder think result raising hand talking someone dont know information social anxiety httpssocialanxietyinstituteorgwhatissocialanxietyi would recommend talking local mental health professional sound like anxiety affecting daily life lot strategy may help lessen thatthanks brave post,19,46,False
boyfriend arguing every night thing also tell go visit mother state gone get back mother get along,ultimately decision whether go see mother im sure whether talking phone videoconferencing application skype would something could meantime sort want dosome thing wonder arewhat make two get alongwhat make feel threatened edge visit mother without think happenwhat getting trying choose youwhat afraid ofif decide talk thing boyfriend try followingconsider using question start word word really difficult people answer word trigger emotional reactiontry ask two discus way ask question experiencing listen without defensive think feel may understand boyfriend coming fromremember understanding mean mean agree sayingmaybe would willing listen experiencing ask question would good way similar investigative reporter would asking question cannot answered yes format require informationim sure putting tough place would like talk someone directly detail consider seeing local mental health professional,17,121,False
boyfriend get snit give silent treatment day ask wrong get nothing reply phone call reply something sarcastic hurtful never admits wrong never apologizes,difficult endureits pretty common member couple different way resolving conflict often one person want deal conflict right away shortly thereafter person want wait one thing sometimes work consider conversation upset one another taking sort timeout setting timeframe something like cannot talk talk two hoursmy best guess boyfriend triggered previous relationship either romantic childhood aware something think feel ask resolve conflict discus would good know could even he learned handle conflict waysomething else could try conversation discus acceptable acceptable argument sort discussion difficult may benefit working mental health professional experience working couplesas far perhaps remind thing worked love believe love statement true may also consider finding way soothe example may find like certain outdoor activity reading certain type book something else give pleasure,23,122,False
sometime small thing happen like losing comb get furious even start throwing thing problem,dont like word problem strong word however would say issue need addressed controlled directed wrong person get totally control found anger management class helpful client try see help surprised learn self,14,31,False
peaceful person often find thought killing people eventhough like thought time make cry feel like,hello thank question clearly something concerned sometimes thought thought pretty harmless many people thought killing someone would never actually really dont even want thought time thought sign something serious receive help start worry u would recommend meeting counselor discus thought usually safe environment get advice little judgement begin start thinking killing someone specific making plan reality call help immediately help mean family member friend would want get help something harm others none judge rather encourage get help youre seeking either way become concerned aspect behavior seeking counseling usually good choice well robin j landwehr dbh lpcc ncc,15,97,True
got home hospital angry time wonderful depressed hopeless,actually common often realize actually understandable gone trauma unresolved existential crisis taken care others left alone internal rather horrific inner strugglein work cct contextual conceptual therapy see wwwsuicidetherapycom learned trapped suicidal people isolation also called mysterious isolation form self protection cut self spirit unless address message soul accompany guide journey discover missing information recognize uncomforted emotional pain resulted coping stategy effectively cut beauty self ability receive love others attempt kill cry soul spirit cannot live life living longer take literally try end life fact soul spirit saying need begin live life came live,8,93,True
three child oldest nine biological child middle child three youngest one great relationship oldest two child havent developed level attatchment youngest child rarely want around look forward nap time normal,experience feeling wondering normal mean common rule question feel third child lead believe dis turbed etymology agitated stirred feeling message soul spirit something right though might normal common rule look forward one year old nap time three year old nine year old dis turbance stirring important requires attention listening higher self,30,51,False
got home hospital angry time wonderful depressed hopeless,hello thank question serious time dont mean frighten right concerned time right people leave hospital receiving psychiatric service time high risk suicide important hospitalization get followup care professional soon possible husband established therapist time call also good time alert support system friend family clergy others let know still struggling good support youit important think mean opportunity make another attempt mean really matter firearm home really important remove cant remove thing person may hurt thing lethal others firearm lethal sure mean used last time try reduce opportunity access support system help people take turn hanging sure crisis overif believe attempt going occur talk husband going back hospital refuse want find option go even doesnt want know thought really hurt save life calling always good option sure usually suicide crisis meaning want harm right last minute hour day sometimes get crisis stage longer want commit suicide indicating feeling wanting commit suicide come back always good plan want information call national suicide prevention lifeline always answer help create specific safety plan hope thing work alright well robin j landwehr dbh lpcc ncc,8,179,False
walk house whenever want see kid fianc tell make angry doesnt like seems afraid say anything reason okay,short answer question okay anyone ever there lot unanswered question factor going need attention nevertheless dont hesitate seek legal counsel andor call ideally fianc would able speak directly exhusband set reasonable boundary honor whatever legal agreement force resultant divorce custody agreement fact shes afraid say anything inappropriate behavior hasnt able give reason fear suggests possible factor past abusive behavior entitlement andor codependence hope thing work well im confident skilled therapist could help navigate best set boundary experience greater healing,18,79,False
got home hospital angry time wonderful depressed hopeless,im thankful read husband found care suicide attempt wasnt successful hospitalized prior release husband wouldve provided writing selfcare action plan typically includes thing like committing contract harm felt overwhelmed anger depression hopelessness eg call call therapist go nearest hospital emergency department additionally protocol wouldve provided instruction taking medication directed followup appointment psychiatristpsychologistclinical social worker participating form small group support husband struggling describe feeling overwhelmed frightened safety id encourage seek immediate assistance,8,71,False
therapist classify type personality client characteristic look decide type personality client ive read online id like understand therapist point view,thats great question wide range way define personality difficult identify specific characteristic used identify personality typesthat said clinician use standardized test assessment assess client type personality test cant tell u everything person help u understand within larger group different personality stylessome counselor also use diagnostic tool like dsm icd help client understand diagnosis related personality disorder,20,56,False
therapist parent drug child make lie order stop parent custody visitation,sound like potentially serious situation important thing make sure child safe suspect child harmed would strongly recommend report concern local law enforcement child protective service dont think child danger still report suspicion counselor misconduct state regulatory board,11,37,False
one ended im glad best decision made life stop nightmare flashback creating wall current relationship,thanks sharing asking help mention youre one ended relationship past yet haunted nightmare flashback comment lead wonder may experienced form trauma past relationship would encourage additionally consider whole storyline relates trauma serve well peaceofmind especially current relationship best way supportive fashion work experienced therapist specializes traumafocused care therapist may indicated wish incorporate emdr eye movement desensitization reprocessing psychotherapy enables people heal symptom emotional distress result disturbing life experience best wishesresource consideration httpwwwemdrcom,15,72,True
therapist classify type personality client characteristic look decide type personality client ive read online id like understand therapist point view,great question happy opportunity explain approach determining type personality client take time really absorb lens point view others determining personality type take time getting know person building rapport taking time get know learning view others important pickup specific personality trait comprehensively contribute personality type clinician including often witness certain trait enduring consistent indicate type personality example therapist noticing client exhibiting trait organization needing time planning perfectionism trait contribute type personality addition utilizing clinical judgment clinician often use personality assessment follow guideline dsm icd,20,83,False
recovery dont feel okay ask told policy due fact may run peer peer counselor small community grew recovery asked come work organization two year sober treatment organization work mental health peer run life skill group dont work substance peer,definitely want make sure inadvertently create inappropriate dual relationship client fact uncommon state regulatory board determine clinician client step group professional misconduct might want consider attending step meeting located different community one work another option would look oneonone small group recovery support,39,42,False
discontinued treatment apparent reason thought diagnose schizophrenia,general rule medical abandonment say thst whenever healthcare provider discontinue treatment still need legally required make sure access another provider equal higher abilityin case treatment team decided discontinue treatment based diagnosis schizophrenia still likely required provide referral someone provide treatment havent already done id recommend explicitly ask referral,7,48,False
boyfriend toxic relationship due emotional verbal abuse make feel like could never find someone better cant happy without get away relationship,im glad recognize best interest life much better without verbal emotional abuseone terrible result abused relationship expected loving safe supportive one abused start question judgement right opinion overall way thinkingthis happens partner intimately involved one another meaningful regardless irrational wrong mean selfish intimidating thoughtless partner person receiving side gradually start questioning whether wrong accepting sort interactionsstick intuition tell youthere part within u know truth going onleaving relationship always difficult degree people familiar pattern daily behavior one want suddenly alone even mean showing physical body truly loving partner one want start telling others breakup answer question feel blamed worry others thinkthese secondary matter following truth heartlisten leaving guy inner self lie,21,110,False
empathize much even character tv video game actually feel physical pain made life difficult say least believe actually case something called hyper empathy disorder since new disorder cant find information could going,world need people lately high degree empathy describe yourselfif feel little burdensome look balance much opposite since youre giving lot empathy maybe youd like receiving lot empathyin situation describe start empathizing others real cartoon ask whether youve felt empathy coming direction latelyoften people give others feel within missingthe emotional brain reason give support say least feel half supported likeobviously wish receive empathy cannot fulfilled directly empathy delivered someone willing offer itreflect whether allowing world know would like receive empathyis possible keep feeling present though able handle great deal youd like handle without anyones kindness support youbeing open others inner thought feeling much difficult soundsit sound easy tell someone feelsometimes first step difficult accessing feelstart knowing amount empathy youd like others stop askingalso diagnosis lack study list formula person unique instruction guideline dont necessarily mean much often diagnosis make person feel weak stigmatized incompetent forget diagnosis concentrate need differently order feel betterthe answer inside inside book website,32,156,False
got home hospital angry time wonderful depressed hopeless,fact youre reaching help really helpfulthe first thing would suggest consider seeing local mental health professional able talk detail affecting hold onto also supportive husbandfrom way describe wonder changed since coming home hospital perhaps conversation husband mention asking question learn experience discus notice thing going much better came home hospital thing good perhaps tell different may know would helpful himi also hope husband still continuing treatmentthere may also local peer support telephone number county live able help determine whether husband need immediate treatment feeling hopeless national crisis telephone number listed well,8,91,False
international student first semester graduate school united state faced cultural shock depressed arrived counselor university savior helped great deal going back country vacation thinking get something special country name remembered like wine country known appropriate give wine gift christmas,dont think appropriate give counselor bottle wine counselor helped supported great gift inappropriate understand want show gratitude many way could drop counselor note card thank person tell much helped small gesture meaningful,39,32,False
need get base see doctor id card wallet stolen im unable reach husband time one take base order get new id continue see doctor anything,able get replacement id card either personnel office local base actual name office vary depending branch military may also required go military police security office base report loss old id card,25,31,False
start counselingtherapy day im freaking main fear ill cry embarrass something worry,please worry cry people cry laugh rage rant talk counseling session part therapy process look feeling feel actually feeling instead think feel need cry thats ok feel embarrassed cried feel anxious might cry well feeling ok well counselor help manage feeling attain goal counseling session perfect place,12,47,True
start counselingtherapy day im freaking main fear ill cry embarrass something worry,oh cry therapy normal stack kleenex box office cry away therapist used first time therapy scary youll soon know good match,12,21,True
start counselingtherapy day im freaking main fear ill cry embarrass something worry,please feel free cry therapy suddenly feel painful emotion arising describe unsatisfying unfulfilling relationship situationscrying realizing emotional hurt unfairness someone clear new way handling interactionsas therapist always box tissue table next couch people utilize therapy siti hope soon discover tear unlock awareness harmful relationship life quickly see freedom establish new happier pattern relatinghave good therapy,12,55,True
start counselingtherapy day im freaking main fear ill cry embarrass something worry,people cry therapy sometimes necessary cry order kind therapy helpful start counseling dont yet know counselor well normal keep feeling check feel comfortable bit relaxed counselor situation sometimes though emotion waiting waiting finally find someone listen kind ear feel safe right away situation counselor might cry spite fear therapist used people expressing feel keep strict confidentiality even though embarrassing finally experiencing someone truly listening empathy kindness may worth okay let counselor know right beginning youre kind freaked getting emotional front another person,12,82,True
took job requires travel far away home family really need job people keep telling anxiety im terrified anxiety attack road new,anxiety cause feeling discomfort body seem unbearable concern hear written thought anxiety left uncomfortable anxiety become problem indeed opposed thinking anxiety something much bigger could helpful start breaking thing specifically cause anxiety new job away family start breaking cause feel anxiety smaller mouthful far better able understand led discomfort start problem solve issue,21,53,False
dad always mean always cussing screaming reason make feel stupid also compare sibling negative way demeans abuse,im really sorry hear going thisits little difficult answer question law define child abuse different state state usually thing like describe dad considered child abusethe important thing feel going sound like really bothering youif dont think talk dad feel might want try talking another adult trust like family member teacher may able help figure way communicate dadi think might feel better talk someone feeling,17,64,False
got home hospital angry time wonderful depressed hopeless,failed suicide attempt commonly thought cry help however also serious attempt find permanent solution depression hopelessness feeling person feel unbearable wonderful want support husband husband feeling depressed hopeless best help getting mental health professional feeling hopelessness depression previous attempt suicide risk factor future suicide attempt mental health professional emergency room hospital husband evaluated suicidal thought intent plan danger probably hospitalized stable without knowing particular husband may suffer major depressive disorder illness depressive spectrum case medication could help immensely point offer support encouragement practice gentle selfcare forget practice remember suicide attempt affect person immense stressor loved one well say put oxygen mask first better able provide husband calm loving care attentionkayla schwartz lmswkaylanyccounselingcom,8,112,True
dad always mean always cussing screaming reason make feel stupid also compare sibling negative way demeans abuse,everyone deserves treated dignity respect said everyone get upset awhile may yell scream disrespectful said always mean always troubling dad curse scream regular consistent basis stated impact way feel definition child abuse differ state state talking someone help perhaps counselor school another trustworthy person could confide help understand situation impacting counseling good option also help available national hotline hour day day week call press talk counselor anonymous also check website httpswwwchildhelporghotlineresourceskidsi sorry going though situation help available go situation alone,17,80,True
im female mid lately tend drink ive become angry drunk past even cheated boyfriend influence alcohol even dont anything wrong dont embarrass still feel really guilty night drinking dont understand im feeling way mean problem,short answer yes feel really guilty night drinking probably problem could visit website national institute health httprethinkingdrinkingniaaanihgovhowmuchistoomuch find information many drink much general answer woman seven drink week also quiz take anonymously help determine drinking problem good news get help substance abuse counseling selfhelp program alcoholic anonymous,35,47,True
got home hospital angry time wonderful depressed hopeless,appreciate concerned husband emotion want support best right imagine must going difficult time youve complicated shock trauma life marriage normal emotion move hope despair fear anger gratitude wrong way feel particular pattern emotion follow try assume feeling ask instead today something asked love compassion come hard time talking share observation notice youre withdrawn worry certainly help know he thinking feeling hid intention hurt normal want know depression hopelessness likely part led initial despair help depression treatable seeking treatment important right vulnerable time kind complex situation assisted therapist qualified help understand manage emotion whether husband seek help hope,8,97,False
first day school wore bra big would look like bigger boob whole school year parent never found never hang friend house invite would around parent friend would see nothing chest fix,get feel wish body looked different youre embarrassed tried make look different people may notice dont say old likely young body change mature general given body given im glad see may desire accept body way seem want stop disguising body come shape size every woman know feel struggle accepting look like many men go well although woman often targeted cultural message supposed look young people often believe others noticing judging fact people far preoccupied might judging whatevers going suggest wear whatever bra want wear someone rude enough comment ignore talk weather latest pop song love theyll get hint bet wont even notice,31,102,False
ive suppressing quite time day cant make eye contact think know admitted type vibe overall discussion vague think could possibly dating someone work u driving crazy act expression purchased gift thats personalized havent given yet,human attraction tricky thing case power dynamic workplace bos usually power hire fire set schedule approve vacation evaluate performance power dynamic employee handbook expressly forbid supervisor direct employee romantic relationship perhaps check employee handbook possible supervisor act feeling one might reassigned reassignment available asked resign may attracted bos feeling may strong might best interest resist acting upon,35,57,False
dad always mean always cussing screaming reason make feel stupid also compare sibling negative way demeans abuse,yes emotional abuse abuse without emotional abuse abuse demeaning lasting negative impact perspective self people around please find someone support talk,17,21,False
friend fishing pond found frog stabbed friend knife im sure friend saw shocked got really mad someone brings get really upset panicked dont know feel like mean something wrong,good news awareness violent animal feel character im glad awareness im glad ease killing frogsfairly likely acting aggressively toward frog feeling receiving side similar type violencebasically unto frog someone feel like done youuse surprising finding strong anger likely inward pain reflect closest relationship people treat possible feel hurt someone close ever realizedstabbing innocent frog wrong understandable way show much inner pain probably haveit also wrong someone close hurt youthe direction go recognize pain decide go changing possible side relationship,29,79,False
im depressed often mind go million mile minute every thing okay day bit start noticing picking skin profusely roughly week anxiety back still picking sometimes find causing fight change,hello thank question sorry struggling thought perhaps colleague add something else depression anxiety chronic condition experienced mean may always require treatment order kind relief treatment could mean medication kind counseling people may take medication rest life people may go counseling time depression anxiety worsens mentioned sometimes symptom improve little also come back important talk medical provider getting medication andor go back counselor talk symptom returned skin picking behavior uncommon people experiencing something like anxiety many people report feel anxious say calm really surprise constantly trying change thing even starting fight way try avoid escape distract feeling anxiety depression normal thing nobody like feeling distraction something naturally try order get rid problem thing like distraction escape work longterm solution fact usually make thing worse many different reason depression anxiety treated likely something need help would recommend finding counselor experience anxiety depression medication helpful still recommend counseling reason medication help symptom counseling address symptom provide helpful skill wellrobin j landwehr dbh lpcc ncc,29,161,True
boyfriend wont touch intimately wont kiss sex wont oral sex know done thing woman past dont know wont,first dont blame quick jump scary conclusion human sexuality incredibly complex time eg turn u one time may turn u next time could actually number thing going including performance anxietymaybe bad experience previous partner thats left scared try call operant conditioning could also put different category previous lover sometimes refer hookerhousewife mentality partner somehow get idea truly fall love treat one differently almost pedestal drive many partner crazy theyre aware going give boyfriend girlfriend permission enjoy naughty nice could also he even aware he thing havent asked yet might try gently approaching subject youre already bedroom trying get inquire enjoys sex enjoyed past think might enjoy also share favorite highlight sex give ego boost tell well asking hed go downtown baby really turn kiss sexif continue get impression somehow he really hesitant talk sex general might see hed cool chat counselor specializes sexual intimacy,18,144,False
sexual relationship coworker decided going get hotel room weekend got paid told would thought would saw paycheck could pay say lied want reimburse hotel room decided get stayed hotel left dont think right want reimburse hotel room wanted get first place town right texted yesterday telling liar never said going knew wasnt told pay rent rent late texted saying need get two three job,hello thank question really decide owe feel like right thing based discussion pay actually much concerned treating know lot money dont much doesnt give someone right call name harass text may want take time think relationship make sure quality behavior want sexual partner wellrobin j landwehr dbh lpcc ncc,64,49,False
year ago female friend turned kind crazy decided stop talking would call wouldnt answer phone made girlfriend really suspicious would ask wouldnt ever answer phone number told girlfriend dont want friend woman dont think belief get girlfriend understand,woman really tend struggle comparison game hollywood culture hasnt helped romantic comedy song lyric telling u man appears evasive there something worry clinical experience though woman value transparency security relationship might try sharing little bit history woman examplewhere meet herhow long friend decided call quits dont want friend ie mean kind crazy promise tends matter womenwere ever intimately involved even attracted herif girlfriend truly see view filet mignon woman hamburger favorite person planet nothing worry may start come aroundnow shes concerned might taking woman call behind back im typically huge fan sharing password phone record might print highlight female number show girlfriend absolutely telling truthand really want step would intentional little thing know girlfriend love helped make fall love first place eg little love note find sweet text message buy rose favorite flower car detailed laundrydate nightsyou get idea bottom line show girlfriend woman planet could chose would continue love person help trust youre saying best luck tamara powell lmhc,38,160,False
dad always mean always cussing screaming reason make feel stupid also compare sibling negative way demeans abuse,oh goodness heart go pray strong supportive loved one friend surrounding school please consider speaking counselor site help give good coping mechanism well resourcesi believe therapist would agree type behavior indicative emotional verbal abuse quite often two overlap someone yelled demeaned also frequently hisher emotion preyed upon well healthy place offer u great example emotional abuse certainly fit criterion describeyelling swearing name calling insult mockingthreats intimidationignoring excludingisolatinghumiliatingdenial abuse blaming victimand abuse survivor author kellie jo holly offer great example verbal abuseemotionally abusive statementsyoure cute try concentrate look trying thinki cant believe love stupid jerkaw come cant take jokesexually abusive statementsyou know please nowi hoped less experiencedstop acting like whorefinancially abusive statementsyou going nickel dime deathin world buying make sensefine handle finance let know thing go hellsocietally abusive statementshow dare spread around private businesslet talking people listen menyou took vow front god everybody expect honor itthreatening intimidating statementsif dont train dog im going rub nose messi take kid leave meyoure scared isnt angry know im angryspiritually abusive statementkeep stupid belief yourselfgod find way get back aint gonna prettyi feel pulled hell listening nonsenseits personal clinical experience child experiencing type thing describe often say feel misunderstood lonely scared dont want make thing worse standing even feel cant defend outwardly doesnt mean father awful toxic behavior something ever internalize ie believe true hope surrounding people speak life positivity back worthy respect love kindness dont ever forget thatmy love light hontamara powell lmhc,17,239,True
roommate drinking problem go get trashed expects everyone take care next morning apologizes constantly feel validated also think everyone hate time dont seem anything happy asks hate hate tell love feel like pity also suicidal,sound like roommate may drinking problem short answer cant anything cant change people say think change reaction sound like roommate may hard time suggest enter counseling therapy reassure like thats true dont pity,35,33,True
dad always mean always cussing screaming reason make feel stupid also compare sibling negative way demeans abuse,yes screaming cussing child considered abusehere two point suggest consider situationif dad ever calm one another ask time talk relationship himschedule sometime near future request way time consider point view relationship even thinking relationship feel pressured surprise suddenly expected talk topic may prefer prepare himselfmy second point keep steady view parent demeans mistreats child child affected negative way concentrate loving keeping people friendship circle care,17,65,False
married year within past year drifted far apart coexist together little personal interest often feel husband friend work emotional invested feel alone uncared anything feel reconnected,im sorry youre feeling marriage lately husband able talk directly feeling way two people connect usually talking understand one care thinksyour current emotional suffering natural result married someone show interest thisif husband want start talking chance two reconnect doesnt want participate relationship start think possible long get emotional support friend family care youalso question future understand value marriage besides connection husband,26,61,False
year ago female friend turned kind crazy decided stop talking would call wouldnt answer phone made girlfriend really suspicious would ask wouldnt ever answer phone number told girlfriend dont want friend woman dont think belief get girlfriend understand,open honest communication go long way situation like girlfriend may suspicious dont give enough information answer question fully ask suggestion handle female friend ask girlfriend help getting female friend understand interested continuing friendship honest friend girlfriend probably feel like honest,38,40,False
took job requires travel far away home family really need job people keep telling anxiety im terrified anxiety attack road new,lot thing first congratulation new job commuting long distance stressful thing dofirst make sure seating arrangement car comfortable driving long distance regular basis want make sure body comfortable position second select music podcasts work rather soothing music good well inspirational podcasts alternatively listening book great way spend time improve mood find inspiration third make sure plenty time commute drive normally take minute plan minute plan hour way wont rushed take time focus driving traffic bit backed youve got plenty time reach destinationfinally find anxious way impedes driving pull side road take deep breath sit feeling take deep drink water consider jotting feeling journal safe get car walk around bit stretching muscle breathing airbut kind wish much success new job,21,119,False
im female mid lately tend drink ive become angry drunk past even cheated boyfriend influence alcohol even dont anything wrong dont embarrass still feel really guilty night drinking dont understand im feeling way mean problem,usually someone asks problem believe problemthe first step understand theory definition problem feel possibility feeling unhappy relationship boyfriend enough discussion two feeling cared boyfriend liking boyfrienddid grow family grownup drank point excess time felt stressedfamily modeling handle problem may left knowing handle stress except drink excessask feel guilty doingthe guilt may point good direction sense selfesteem telling find better way managing lifedo drink alone together friendstry defining specific reason drinking first step know handle situation differently,35,76,False
ive partner year shes given reason trust lately ive overreacting lot shes normal thing think triggering bad past relationship get rid insecurity trusting,two path possibleyoure overreacting instead genuinely sensing something feel unsettled within girlfriendyou overreacting difficulty accepting safe loving relationship personthe way find start conversation girlfriend feelthis allow new light open answer truthonce know truly going two selftrust naturally grow stronger selftrust give accurate read able safely trust,23,46,False
husband married seven year time sex four five time others told men would left honestly think low sex drive neither one u actually know want better connected husband,many different way approached situation would recommend complete medical examination including blood test would want know medical issue low sex drive husband situation resentful accepting demanding neutral past sexual history affect current issuehas problem past abuse kind understand intimacy sex way close spouse sound like confusion sexual intimacy youcouples counseling would great place start area need explored treatment goal establishedyou need talk professional counselor explore better connect spouse,28,68,True
married year within past year drifted far apart coexist together little personal interest often feel husband friend work emotional invested feel alone uncared anything feel reconnected,think several thing may help reconnect dont know much time actually spend together one thing could try spend minute week together talking common interest thing make feel connectedhave considered date night anything doesnt cost lot money could make feel specialsomething else could try consider talking way summarize hearing reflect back make sure got right rather assuming communicating way feel awkward time could reconnect listening deeply connecting partner also may discover two different page thing thought understood felt wanted desiredconsider make partner feel loved valued appreciated special name thing get right according partner check youyou could also try two thing every day would appreciated partner without either ask information although one another necessarily need list httpwwwcouplesinstitutecomtrackingsuccessbydoingthedailydoublereconnecting bit process try praise partner attempt make recognize youre going get right time may also find book helpful similar one author httpssmileamazoncomlovelanguagessecretthatlastsdpxrefsrieutfqidsrkeywordslovelanguagesif still seems difficult consider seeing local mental health professional one thought recall relationship involves committing change level connection change likely steady uphill climb could plateau even dip back negative direction may change different ratebest wish quest connection,26,174,False
empathize much even character tv video game actually feel physical pain made life difficult say least believe actually case something called hyper empathy disorder since new disorder cant find information could going,sound like would difficult time particularly feel misunderstoodyou may may know chemical brain also different section brain become active different thing happen part brain lot emotion originate also designed protect u going thing physically emotionally painful past part brain sometimes overactive perceiving threat actual threat time sometimes anxiety develop doesnt necessarily mean everyone anxiety disorder often afraid something actually legitimate concern example insect going hurt still like much anxiety itthe first thing thought read question perhaps part brain overactive find article may helpful want caution everything listed applies also article us term brain anomaly mean something majorly wrong brain cannot tell exactly happening im asking panic term consider perhaps chemical reaction brain may little overactive may able corrected medication something similar cant tell certain posted whether happening would recommend either talk primary care physician therapist psychiatristhere article httpblogspsychcentralcomaddictionrecoverytoomuchempathywhen meet doctor therapist please try convey much affecting lifethank much posting wish best,32,151,False
becoming water safety instructor didnt enough proper swimsuit told boy class top displaying everything embarrassed,sometimes make feel worse thought thing cant change know possible overcome embarrassment selfblame seem difficult overcome sometimes tune thought internal dialogue youll notice thought connected feeling people holding onto embarrassment selfblame often thought like could looked stupid people saw thing want see tune might notice thinking terrible horrible cannot deal selfsabotaging thought lead shame selfblame embarrassment look evidence find rational thought make mistake people look different way different time incident define someone bad image thought really ok people kind thought people major problem practice rational thought often replace negative one start feel better confident embarrassment decrease quickly,15,97,False
im teenager get really intense mood swing mood really high ill think something want start make happen get irritated people intervene thing wanted doesnt work tendency blame people working explain whats going,teenager prone mood swing due developmental hormonal change rapidly intensely occurring body mind happens many people stage development aloneyouve taken first important step regulating mood identifying intense change instead completely submerged unaware able witness emotion thought learn manage question offer several clue strategy try example identify warning sign becoming irritated plan response taking deep breath informing person becoming irritated need space find distraction temporarily like listening music going walk since aware blaming others thing working proactively make personal commitment taking ownership personal responsibility thinking practicing thought responsible effort blame helpful anyone thought believe repeat related insight practice thinking rational healthy thought actually rewiring brain practice key,32,106,False
anxiety everyday stressor ie finance work relationship kid maintaining household,since clear people react differently stressor know stressor causing anxiety thought stressor often cognitive distortion problem common cognitive distortion include catastrophizing predicting worst future telling black white thinking perfect terrible mindreading know angry cantstanditis cant stand situation list long resonating would advise looking cbt cognitive behavioral therapy tip worksheet booklet etc line contact local cbt therapist another helpful piece info anxiety prone something called symptom stress anxious anxiety could hear symptom stress might sound like oh im getting nervous im getting uptight look nervous panic attack followed cognitive distortion cant stand anxious horrible antidote acceptance kind like stopping wave learning surf instead jon kabatzinn happen feel anxious say reaction im unpleasant horrible tolerate survive anxiety breathe deeply ill ok panic attack never killed anyone stand temporary get ideawe increase awareness anxietyprovoking selftalk counteract calming reassuring selftalk ability think thinking decide thought healthy unhealthy choose focus brainwash thinking according selfperception theory learn believe hear speak may well calming reassuring presence mind,10,160,True
way mom said worth nothing stupid point school im lazy little fat,nothing wrong going summer school,12,5,False
empathize much even character tv video game actually feel physical pain made life difficult say least believe actually case something called hyper empathy disorder since new disorder cant find information could going,sometimes help name problem make feel less alone oh there name people experience hand naming problem also make stick around longer special problem special name thats important part ambottom line whether disorder would like life easier pulled much people energy feeling might want try imagining volume dial empathy like volume dial button tv gently turn point still feel whats going loud also try imagining pulling energy back drawing energy back home center body letting go people character pulled energy far way create better boundary protect vulnerability like airplane tell put oxygen mask first helping anyone else empathy likely really help others allow depleted,32,103,False
